item_id,current_price,current_week_sales,dept_id,cat_id,state_id,recent_sales_mean,recent_sales_slope,recent_price_mean,store_id,wm_yr_wk,action,delta_pct,reason,confidence,suggested_price,score
FOODS_1_075,3.54,0,FOODS_1,FOODS,TX,1.25,-1.1,3.54,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,3.363,0.05
FOODS_1_074,2.24,1,FOODS_1,FOODS,TX,3.0,-0.4,2.24,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,2.128,0.05
FOODS_1_104,3.54,4,FOODS_1,FOODS,TX,11.25,-1.7,3.54,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,3.363,0.05
FOODS_1_103,4.27,2,FOODS_1,FOODS,TX,4.75,-0.7,4.27,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,4.0565,0.05
FOODS_1_102,1.78,2,FOODS_1,FOODS,TX,4.25,-1.5,1.78,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,1.691,0.05
FOODS_1_099,0.94,18,FOODS_1,FOODS,TX,41.25,-10.9,0.9400000000000001,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,0.893,0.05
FOODS_1_098,5.06,0,FOODS_1,FOODS,TX,3.25,-1.7,5.06,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,4.807,0.05
FOODS_1_097,0.98,4,FOODS_1,FOODS,TX,10.0,-0.4,0.9799999999999999,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,0.931,0.05
FOODS_1_096,6.38,6,FOODS_1,FOODS,TX,33.75,-13.5,6.38,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,6.061,0.05
FOODS_1_095,3.54,0,FOODS_1,FOODS,TX,0.75,-0.3,3.54,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,3.363,0.05
FOODS_1_094,3.54,3,FOODS_1,FOODS,TX,6.25,-0.9,3.54,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,3.363,0.05
FOODS_1_093,6.27,0,FOODS_1,FOODS,TX,2.25,-0.7,6.2700000000000005,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.9565,0.05
FOODS_1_092,1.96,2,FOODS_1,FOODS,TX,4.75,-1.3,1.9599999999999997,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,1.862,0.05
FOODS_1_090,3.54,1,FOODS_1,FOODS,TX,1.75,-0.7,3.54,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,3.363,0.05
HOUSEHOLD_2_466,6.46,0,HOUSEHOLD_2,HOUSEHOLD,TX,1.25,-0.7,6.46,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,6.137,0.05
HOUSEHOLD_2_465,7.24,1,HOUSEHOLD_2,HOUSEHOLD,TX,2.25,-0.9,7.24,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,6.878,0.05
HOUSEHOLD_2_464,2.88,0,HOUSEHOLD_2,HOUSEHOLD,TX,1.75,-1.7,2.88,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,2.736,0.05
HOUSEHOLD_2_463,5.47,1,HOUSEHOLD_2,HOUSEHOLD,TX,1.5,-1.0,5.47,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.1965,0.05
HOUSEHOLD_2_462,7.97,0,HOUSEHOLD_2,HOUSEHOLD,TX,1.5,-0.4,7.97,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,7.5715,0.05
HOUSEHOLD_2_460,5.94,0,HOUSEHOLD_2,HOUSEHOLD,TX,0.5,-0.2,5.94,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.643,0.05
HOUSEHOLD_2_459,19.54,1,HOUSEHOLD_2,HOUSEHOLD,TX,1.75,-0.3,19.54,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,18.563,0.05
HOUSEHOLD_2_458,3.96,2,HOUSEHOLD_2,HOUSEHOLD,TX,2.75,-0.3,3.96,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,3.762,0.05
HOUSEHOLD_2_452,5.94,0,HOUSEHOLD_2,HOUSEHOLD,TX,2.0,-0.8,5.94,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.643,0.05
HOUSEHOLD_2_451,3.42,1,HOUSEHOLD_2,HOUSEHOLD,TX,2.75,-0.1,3.4199999999999995,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,3.249,0.05
FOODS_1_121,1.5,0,FOODS_1,FOODS,TX,1.5,-0.8,1.5,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,1.425,0.05
FOODS_1_117,2.24,1,FOODS_1,FOODS,TX,3.5,-0.2,2.24,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,2.128,0.05
FOODS_1_116,2.68,0,FOODS_1,FOODS,TX,3.5,-1.2,2.68,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,2.546,0.05
FOODS_1_115,3.58,0,FOODS_1,FOODS,TX,3.25,-0.5,3.5800000000000005,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,3.401,0.05
FOODS_1_114,3.54,0,FOODS_1,FOODS,TX,1.75,-0.5,3.54,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,3.363,0.05
FOODS_1_113,0.94,2,FOODS_1,FOODS,TX,9.75,-5.7,0.9400000000000001,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,0.893,0.05
FOODS_1_112,1.98,1,FOODS_1,FOODS,TX,2.25,-0.3,1.98,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,1.881,0.05
FOODS_1_111,5.98,0,FOODS_1,FOODS,TX,1.5,-0.2,5.9799999999999995,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.681,0.05
FOODS_1_108,2.5,2,FOODS_1,FOODS,TX,7.5,-1.8,2.5,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,2.375,0.05
FOODS_1_106,3.54,9,FOODS_1,FOODS,TX,12.0,-2.4,3.54,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,3.363,0.05
FOODS_1_135,2.68,0,FOODS_1,FOODS,TX,0.25,-0.1,2.68,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,2.546,0.05
FOODS_1_134,1.98,0,FOODS_1,FOODS,TX,2.5,-0.4,1.98,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,1.881,0.05
FOODS_1_133,3.48,0,FOODS_1,FOODS,TX,0.5,-0.2,3.48,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,3.306,0.05
FOODS_1_131,2.78,0,FOODS_1,FOODS,TX,1.0,-0.6,2.78,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,2.641,0.05
FOODS_1_130,1.78,3,FOODS_1,FOODS,TX,9.0,-2.2,1.78,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,1.691,0.05
FOODS_1_129,6.38,6,FOODS_1,FOODS,TX,27.5,-6.4,6.38,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,6.061,0.05
FOODS_1_127,2.12,1,FOODS_1,FOODS,TX,3.5,-0.6,2.12,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,2.014,0.05
FOODS_1_125,5.28,1,FOODS_1,FOODS,TX,2.0,-0.4,5.28,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.016,0.05
FOODS_1_123,3.54,1,FOODS_1,FOODS,TX,2.5,-0.2,3.54,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,3.363,0.05
HOUSEHOLD_2_450,10.43,1,HOUSEHOLD_2,HOUSEHOLD,TX,3.5,-0.2,10.429999999999998,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,9.9085,0.05
HOUSEHOLD_2_448,4.97,0,HOUSEHOLD_2,HOUSEHOLD,TX,0.75,-0.1,4.97,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,4.7215,0.05
HOUSEHOLD_2_447,1.97,3,HOUSEHOLD_2,HOUSEHOLD,TX,7.25,-0.9,1.97,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,1.8715,0.05
HOUSEHOLD_2_446,25.97,0,HOUSEHOLD_2,HOUSEHOLD,TX,0.5,-0.2,25.97,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,24.6715,0.05
HOUSEHOLD_2_445,5.97,0,HOUSEHOLD_2,HOUSEHOLD,TX,1.25,-0.1,5.97,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.6715,0.05
HOUSEHOLD_2_444,6.47,2,HOUSEHOLD_2,HOUSEHOLD,TX,2.5,-0.4,6.47,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,6.1465,0.05
HOUSEHOLD_2_443,4.66,1,HOUSEHOLD_2,HOUSEHOLD,TX,0.75,-0.1,4.660000000000001,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,4.427,0.05
HOUSEHOLD_2_442,1.48,3,HOUSEHOLD_2,HOUSEHOLD,TX,6.5,-1.4,1.48,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,1.406,0.05
HOUSEHOLD_2_441,4.94,0,HOUSEHOLD_2,HOUSEHOLD,TX,0.5,-0.6,4.94,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,4.693,0.05
HOUSEHOLD_2_440,0.97,0,HOUSEHOLD_2,HOUSEHOLD,TX,13.5,-5.4,0.97,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,0.9215,0.05
HOUSEHOLD_2_439,5.84,0,HOUSEHOLD_2,HOUSEHOLD,TX,2.0,-0.8,5.839999999999999,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.548,0.05
HOUSEHOLD_2_438,8.87,0,HOUSEHOLD_2,HOUSEHOLD,TX,4.0,-2.0,8.87,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,8.4265,0.05
HOUSEHOLD_2_437,7.97,3,HOUSEHOLD_2,HOUSEHOLD,TX,4.25,-0.9,7.97,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,7.5715,0.05
HOUSEHOLD_2_436,1.97,0,HOUSEHOLD_2,HOUSEHOLD,TX,0.75,-0.5,1.97,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,1.8715,0.05
HOUSEHOLD_2_435,5.97,0,HOUSEHOLD_2,HOUSEHOLD,TX,1.75,-0.9,5.97,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.6715,0.05
FOODS_1_153,1.98,2,FOODS_1,FOODS,TX,2.5,-0.8,1.98,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,1.881,0.05
FOODS_1_152,8.58,0,FOODS_1,FOODS,TX,7.0,-2.4,8.58,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,8.151,0.05
FOODS_1_151,11.84,1,FOODS_1,FOODS,TX,1.75,-0.5,11.84,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,11.248,0.05
FOODS_1_150,5.28,1,FOODS_1,FOODS,TX,5.0,-2.2,5.28,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.016,0.05
FOODS_1_149,0.98,3,FOODS_1,FOODS,TX,5.25,-0.9,0.9799999999999999,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,0.931,0.05
FOODS_1_148,5.47,0,FOODS_1,FOODS,TX,2.0,-1.6,5.47,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.1965,0.05
FOODS_1_147,5.47,2,FOODS_1,FOODS,TX,2.75,-0.9,5.47,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.1965,0.05
FOODS_1_146,2.24,0,FOODS_1,FOODS,TX,2.0,-1.4,2.24,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,2.128,0.05
FOODS_1_145,0.98,0,FOODS_1,FOODS,TX,5.75,-1.3,0.9799999999999999,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,0.931,0.05
FOODS_1_142,1.5,0,FOODS_1,FOODS,TX,0.25,-0.3,1.5,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,1.425,0.05
FOODS_1_141,3.54,1,FOODS_1,FOODS,TX,2.0,-0.2,3.54,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,3.363,0.05
FOODS_1_139,0.98,7,FOODS_1,FOODS,TX,12.0,-2.4,0.9799999999999999,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,0.931,0.05
FOODS_1_138,2.68,0,FOODS_1,FOODS,TX,3.25,-3.7,2.68,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,2.546,0.05
FOODS_1_170,6.27,12,FOODS_1,FOODS,TX,21.0,-1.4,6.2700000000000005,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.9565,0.05
FOODS_1_168,2.24,1,FOODS_1,FOODS,TX,5.25,-3.1,2.24,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,2.128,0.05
FOODS_1_167,4.86,0,FOODS_1,FOODS,TX,1.0,-0.4,4.86,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,4.617,0.05
FOODS_1_166,2.24,6,FOODS_1,FOODS,TX,6.25,-0.3,2.24,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,2.128,0.05
FOODS_1_164,6.27,0,FOODS_1,FOODS,TX,2.75,-0.9,6.2700000000000005,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.9565,0.05
FOODS_1_163,0.94,0,FOODS_1,FOODS,TX,7.25,-2.5,0.9400000000000001,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,0.893,0.05
FOODS_1_162,1.96,18,FOODS_1,FOODS,TX,30.0,-1.8,1.9599999999999997,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,1.862,0.05
FOODS_1_161,0.94,5,FOODS_1,FOODS,TX,21.5,-12.4,0.9400000000000001,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,0.893,0.05
FOODS_1_160,2.24,0,FOODS_1,FOODS,TX,1.5,-0.6,2.24,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,2.128,0.05
FOODS_1_159,5.47,2,FOODS_1,FOODS,TX,2.75,-0.5,5.47,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.1965,0.05
FOODS_1_158,4.68,0,FOODS_1,FOODS,TX,1.5,-0.8,4.68,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,4.446,0.05
FOODS_1_157,5.47,3,FOODS_1,FOODS,TX,9.5,-1.6,5.47,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.1965,0.05
FOODS_1_155,0.98,1,FOODS_1,FOODS,TX,6.5,-3.2,0.9799999999999999,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,0.931,0.05
FOODS_1_186,5.98,0,FOODS_1,FOODS,TX,1.75,-0.5,5.9799999999999995,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.681,0.05
FOODS_1_184,1.0,2,FOODS_1,FOODS,TX,6.0,-3.4,1.0,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,0.95,0.05
FOODS_1_183,2.98,3,FOODS_1,FOODS,TX,7.0,-1.4,2.98,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,2.831,0.05
FOODS_1_182,2.28,3,FOODS_1,FOODS,TX,7.0,-1.4,2.28,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,2.166,0.05
FOODS_1_181,1.38,6,FOODS_1,FOODS,TX,7.75,-0.3,1.3800000000000001,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,1.311,0.05
FOODS_1_180,9.97,1,FOODS_1,FOODS,TX,5.75,-1.5,9.97,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,9.4715,0.05
FOODS_1_178,9.98,3,FOODS_1,FOODS,TX,2.5,-0.2,9.98,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,9.481,0.05
FOODS_1_177,8.98,0,FOODS_1,FOODS,TX,5.0,-3.2,8.98,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,8.531,0.05
FOODS_1_176,3.48,0,FOODS_1,FOODS,TX,0.25,-0.3,3.48,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,3.306,0.05
FOODS_1_175,2.98,0,FOODS_1,FOODS,TX,2.0,-1.0,2.98,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,2.831,0.05
FOODS_1_174,5.28,0,FOODS_1,FOODS,TX,1.0,-0.6,5.28,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.016,0.05
FOODS_1_173,2.0,5,FOODS_1,FOODS,TX,11.0,-2.2,2.0,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,1.9,0.05
FOODS_1_172,1.98,3,FOODS_1,FOODS,TX,11.25,-3.9,1.98,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,1.881,0.05
FOODS_1_171,5.37,2,FOODS_1,FOODS,TX,4.75,-1.3,5.37,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.1015,0.05
FOODS_1_202,0.94,1,FOODS_1,FOODS,TX,10.75,-3.9,0.9400000000000001,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,0.893,0.05
FOODS_1_201,2.24,10,FOODS_1,FOODS,TX,11.25,-0.9,2.24,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,2.128,0.05
FOODS_1_200,0.94,10,FOODS_1,FOODS,TX,57.75,-22.3,0.9400000000000001,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,0.893,0.05
FOODS_1_199,6.27,0,FOODS_1,FOODS,TX,4.5,-2.6,6.2700000000000005,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.9565,0.05
FOODS_1_195,2.24,0,FOODS_1,FOODS,TX,1.5,-1.0,2.24,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,2.128,0.05
FOODS_1_194,4.86,1,FOODS_1,FOODS,TX,6.0,-2.2,4.86,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,4.617,0.05
FOODS_1_193,5.37,0,FOODS_1,FOODS,TX,1.5,-1.8,5.37,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.1015,0.05
FOODS_1_190,0.94,1,FOODS_1,FOODS,TX,15.0,-6.2,0.9400000000000001,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,0.893,0.05
FOODS_1_189,2.24,1,FOODS_1,FOODS,TX,3.25,-1.9,2.24,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,2.128,0.05
FOODS_1_188,2.98,0,FOODS_1,FOODS,TX,4.0,-3.0,2.98,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,2.831,0.05
FOODS_1_187,9.94,8,FOODS_1,FOODS,TX,10.75,-1.7,9.94,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,9.443,0.05
HOUSEHOLD_2_434,1.88,6,HOUSEHOLD_2,HOUSEHOLD,TX,11.75,-3.7,1.8800000000000001,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,1.786,0.05
HOUSEHOLD_2_432,5.47,0,HOUSEHOLD_2,HOUSEHOLD,TX,2.5,-2.0,5.47,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.1965,0.05
HOUSEHOLD_2_430,3.97,1,HOUSEHOLD_2,HOUSEHOLD,TX,3.0,-1.0,3.97,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,3.7715,0.05
HOUSEHOLD_2_429,5.94,0,HOUSEHOLD_2,HOUSEHOLD,TX,1.0,-0.6,5.94,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.643,0.05
HOUSEHOLD_2_427,3.48,1,HOUSEHOLD_2,HOUSEHOLD,TX,6.5,-2.4,3.48,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,3.306,0.05
HOUSEHOLD_2_426,4.37,0,HOUSEHOLD_2,HOUSEHOLD,TX,4.0,-1.2,4.37,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,4.1515,0.05
HOUSEHOLD_2_425,8.44,0,HOUSEHOLD_2,HOUSEHOLD,TX,0.75,-0.1,8.44,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,8.018,0.05
HOUSEHOLD_2_424,2.88,0,HOUSEHOLD_2,HOUSEHOLD,TX,1.5,-0.6,2.88,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,2.736,0.05
HOUSEHOLD_2_423,3.87,1,HOUSEHOLD_2,HOUSEHOLD,TX,6.75,-2.3,3.87,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,3.6765,0.05
HOUSEHOLD_2_422,4.97,0,HOUSEHOLD_2,HOUSEHOLD,TX,1.75,-1.5,4.97,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,4.7215,0.05
HOUSEHOLD_2_421,4.97,7,HOUSEHOLD_2,HOUSEHOLD,TX,9.75,-2.1,4.97,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,4.7215,0.05
HOUSEHOLD_2_419,5.47,0,HOUSEHOLD_2,HOUSEHOLD,TX,0.75,-0.1,5.47,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.1965,0.05
FOODS_1_218,0.94,31,FOODS_1,FOODS,TX,74.25,-14.1,0.9400000000000001,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,0.893,0.05
FOODS_1_217,3.54,4,FOODS_1,FOODS,TX,15.5,-3.8,3.54,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,3.363,0.05
FOODS_1_216,5.28,0,FOODS_1,FOODS,TX,4.5,-1.6,5.28,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.016,0.05
FOODS_1_215,1.84,0,FOODS_1,FOODS,TX,8.5,-1.8,1.84,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,1.748,0.05
FOODS_1_214,3.14,1,FOODS_1,FOODS,TX,2.0,-1.4,3.14,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,2.983,0.05
FOODS_1_213,2.24,0,FOODS_1,FOODS,TX,1.0,-0.2,2.24,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,2.128,0.05
FOODS_1_212,5.98,0,FOODS_1,FOODS,TX,1.5,-0.6,5.9799999999999995,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.681,0.05
FOODS_1_208,1.96,0,FOODS_1,FOODS,TX,9.25,-4.3,1.9599999999999997,TX_2,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,1.862,0.05
HOUSEHOLD_2_516,5.94,0,HOUSEHOLD_2,HOUSEHOLD,TX,0.75,-0.7,5.94,TX_3,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.643,0.05
FOODS_1_001,2.24,0,FOODS_1,FOODS,TX,3.25,-1.3,2.24,TX_3,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,2.128,0.05
FOODS_1_002,9.48,0,FOODS_1,FOODS,TX,1.5,-0.4,9.48,TX_3,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,9.006,0.05
HOUSEHOLD_2_513,2.78,2,HOUSEHOLD_2,HOUSEHOLD,TX,4.0,-0.8,2.78,TX_3,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,2.641,0.05
HOUSEHOLD_2_512,3.97,0,HOUSEHOLD_2,HOUSEHOLD,TX,1.25,-0.5,3.97,TX_3,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,3.7715,0.05
HOUSEHOLD_2_496,1.48,3,HOUSEHOLD_2,HOUSEHOLD,TX,2.25,-0.7,1.48,TX_3,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,1.406,0.05
HOUSEHOLD_2_495,5.84,1,HOUSEHOLD_2,HOUSEHOLD,TX,2.25,-0.7,5.839999999999999,TX_3,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.548,0.05
HOUSEHOLD_2_494,5.94,0,HOUSEHOLD_2,HOUSEHOLD,TX,1.25,-0.7,5.94,TX_3,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.643,0.05
HOUSEHOLD_2_493,1.94,1,HOUSEHOLD_2,HOUSEHOLD,TX,2.5,-0.2,1.94,TX_3,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,1.843,0.05
HOUSEHOLD_2_492,5.92,0,HOUSEHOLD_2,HOUSEHOLD,TX,2.25,-0.9,5.92,TX_3,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,5.624,0.05
HOUSEHOLD_2_491,6.96,0,HOUSEHOLD_2,HOUSEHOLD,TX,2.5,-1.6,6.96,TX_3,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,6.612,0.05
HOUSEHOLD_2_490,3.48,5,HOUSEHOLD_2,HOUSEHOLD,TX,11.75,-2.9,3.48,TX_3,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,3.306,0.05
HOUSEHOLD_2_489,14.47,0,HOUSEHOLD_2,HOUSEHOLD,TX,1.25,-0.9,14.47,TX_3,11613,cut,-0.05,sales_falling_cut_to_recover_with_did_support,1.0,13.7465,0.05
